Region X Date,target,cases
New Zealand X 2/27/20,0,0
New Zealand X 2/28/20,0,1
New Zealand X 2/29/20,0,1
New Zealand X 3/1/20,0,1
New Zealand X 3/2/20,0,1
New Zealand X 3/3/20,0,1
New Zealand X 3/4/20,0,3
New Zealand X 3/5/20,0,3
Nigeria X 1/22/20,0,0
Nigeria X 1/23/20,0,0
Nigeria X 1/24/20,0,0
Nigeria X 1/25/20,0,0
Nigeria X 1/26/20,0,0
Nigeria X 1/27/20,0,0
Nigeria X 1/28/20,0,0
Nigeria X 1/29/20,0,0
Nigeria X 1/30/20,0,0
Nigeria X 1/31/20,0,0
Nigeria X 2/1/20,0,0
Nigeria X 2/2/20,0,0
Nigeria X 2/3/20,0,0
Nigeria X 2/4/20,0,0
Nigeria X 2/5/20,0,0
Nigeria X 2/6/20,0,0
Nigeria X 2/7/20,0,0
Nigeria X 2/8/20,0,0
Nigeria X 2/9/20,0,0
Nigeria X 2/10/20,0,0
Nigeria X 2/11/20,0,0
Nigeria X 2/12/20,0,0
Nigeria X 2/13/20,0,0
Nigeria X 2/14/20,0,0
Nigeria X 2/15/20,0,0
Nigeria X 2/16/20,0,0
Nigeria X 2/17/20,0,0
Nigeria X 2/18/20,0,0
Nigeria X 2/19/20,0,0
Nigeria X 2/20/20,0,0
Nigeria X 2/21/20,0,0
Nigeria X 2/22/20,0,0
Nigeria X 2/23/20,0,0
Nigeria X 2/24/20,0,0
Nigeria X 2/25/20,0,0
Nigeria X 2/26/20,0,0
Nigeria X 2/27/20,0,0
Nigeria X 2/28/20,0,1
Nigeria X 2/29/20,0,1
Nigeria X 3/1/20,0,1
Nigeria X 3/2/20,0,1
Nigeria X 3/3/20,0,1
Nigeria X 3/4/20,0,1
Nigeria X 3/5/20,0,1
North Macedonia X 1/22/20,0,0
North Macedonia X 1/23/20,0,0
North Macedonia X 1/24/20,0,0
North Macedonia X 1/25/20,0,0
North Macedonia X 1/26/20,0,0
North Macedonia X 1/27/20,0,0
North Macedonia X 1/28/20,0,0
North Macedonia X 1/29/20,0,0
North Macedonia X 1/30/20,0,0
North Macedonia X 1/31/20,0,0
North Macedonia X 2/1/20,0,0
North Macedonia X 2/2/20,0,0
North Macedonia X 2/3/20,0,0
North Macedonia X 2/4/20,0,0
North Macedonia X 2/5/20,0,0
North Macedonia X 2/6/20,0,0
North Macedonia X 2/7/20,0,0
North Macedonia X 2/8/20,0,0
North Macedonia X 2/9/20,0,0
North Macedonia X 2/10/20,0,0
North Macedonia X 2/11/20,0,0
North Macedonia X 2/12/20,0,0
North Macedonia X 2/13/20,0,0
North Macedonia X 2/14/20,0,0
North Macedonia X 2/15/20,0,0
North Macedonia X 2/16/20,0,0
North Macedonia X 2/17/20,0,0
North Macedonia X 2/18/20,0,0
North Macedonia X 2/19/20,0,0
North Macedonia X 2/20/20,0,0
North Macedonia X 2/21/20,0,0
North Macedonia X 2/22/20,0,0
North Macedonia X 2/23/20,0,0
North Macedonia X 2/24/20,0,0
North Macedonia X 2/25/20,0,0
North Macedonia X 2/26/20,0,1
North Macedonia X 2/27/20,0,1
North Macedonia X 2/28/20,0,1
North Macedonia X 2/29/20,0,1
North Macedonia X 3/1/20,0,1
North Macedonia X 3/2/20,0,1
North Macedonia X 3/3/20,0,1
North Macedonia X 3/4/20,0,1
North Macedonia X 3/5/20,0,1
Norway X 1/22/20,0,0
Norway X 1/23/20,0,0
Norway X 1/24/20,0,0
Norway X 1/25/20,0,0
Norway X 1/26/20,0,0
Norway X 1/27/20,0,0
Norway X 1/28/20,0,0
Norway X 1/29/20,0,0
Norway X 1/30/20,0,0
Norway X 1/31/20,0,0
Norway X 2/1/20,0,0
Norway X 2/2/20,0,0
Norway X 2/3/20,0,0
Norway X 2/4/20,0,0
Norway X 2/5/20,0,0
Norway X 2/6/20,0,0
Norway X 2/7/20,0,0
Norway X 2/8/20,0,0
Norway X 2/9/20,0,0
Norway X 2/10/20,0,0
Norway X 2/11/20,0,0
Norway X 2/12/20,0,0
Norway X 2/13/20,0,0
Norway X 2/14/20,0,0
Norway X 2/15/20,0,0
Norway X 2/16/20,0,0
Norway X 2/17/20,0,0
Norway X 2/18/20,0,0
Norway X 2/19/20,0,0
Norway X 2/20/20,0,0
Norway X 2/21/20,0,0
Norway X 2/22/20,0,0
Norway X 2/23/20,0,0
Norway X 2/24/20,0,0
Norway X 2/25/20,0,0
Norway X 2/26/20,0,1
Norway X 2/27/20,0,1
Norway X 2/28/20,0,6
Norway X 2/29/20,0,15
Norway X 3/1/20,0,19
Norway X 3/2/20,0,25
Norway X 3/3/20,0,32
Norway X 3/4/20,0,56
Norway X 3/5/20,0,87
Oman X 1/22/20,0,0
Oman X 1/23/20,0,0
Oman X 1/24/20,0,0
Oman X 1/25/20,0,0
Oman X 1/26/20,0,0
Oman X 1/27/20,0,0
Oman X 1/28/20,0,0
Oman X 1/29/20,0,0
Oman X 1/30/20,0,0
Oman X 1/31/20,0,0
Oman X 2/1/20,0,0
Oman X 2/2/20,0,0
Oman X 2/3/20,0,0
Oman X 2/4/20,0,0
Oman X 2/5/20,0,0
Oman X 2/6/20,0,0
Oman X 2/7/20,0,0
Oman X 2/8/20,0,0
Oman X 2/9/20,0,0
Oman X 2/10/20,0,0
Oman X 2/11/20,0,0
Oman X 2/12/20,0,0
Oman X 2/13/20,0,0
Oman X 2/14/20,0,0
Oman X 2/15/20,0,0
Oman X 2/16/20,0,0
Oman X 2/17/20,0,0
Oman X 2/18/20,0,0
Oman X 2/19/20,0,0
Oman X 2/20/20,0,0
Oman X 2/21/20,0,0
Oman X 2/22/20,0,0
Oman X 2/23/20,0,0
Oman X 2/24/20,0,2
Oman X 2/25/20,0,2
Oman X 2/26/20,0,4
Oman X 2/27/20,0,4
Oman X 2/28/20,0,4
Oman X 2/29/20,0,6
Oman X 3/1/20,0,6
Oman X 3/2/20,0,6
Oman X 3/3/20,0,12
Oman X 3/4/20,0,15
Oman X 3/5/20,0,16
Pakistan X 1/22/20,0,0
Pakistan X 1/23/20,0,0
Pakistan X 1/24/20,0,0
Pakistan X 1/25/20,0,0
Pakistan X 1/26/20,0,0
Pakistan X 1/27/20,0,0
Pakistan X 1/28/20,0,0
Pakistan X 1/29/20,0,0
Pakistan X 1/30/20,0,0
Pakistan X 1/31/20,0,0
Pakistan X 2/1/20,0,0
Pakistan X 2/2/20,0,0
Pakistan X 2/3/20,0,0
Pakistan X 2/4/20,0,0
Pakistan X 2/5/20,0,0
Pakistan X 2/6/20,0,0
Pakistan X 2/7/20,0,0
Pakistan X 2/8/20,0,0
Pakistan X 2/9/20,0,0
Pakistan X 2/10/20,0,0
Pakistan X 2/11/20,0,0
Pakistan X 2/12/20,0,0
Pakistan X 2/13/20,0,0
Pakistan X 2/14/20,0,0
Pakistan X 2/15/20,0,0
Pakistan X 2/16/20,0,0
Pakistan X 2/17/20,0,0
Pakistan X 2/18/20,0,0
Pakistan X 2/19/20,0,0
Pakistan X 2/20/20,0,0
Pakistan X 2/21/20,0,0
Pakistan X 2/22/20,0,0
Pakistan X 2/23/20,0,0
Pakistan X 2/24/20,0,0
Pakistan X 2/25/20,0,0
Pakistan X 2/26/20,0,2
Pakistan X 2/27/20,0,2
Pakistan X 2/28/20,0,2
Pakistan X 2/29/20,0,4
Pakistan X 3/1/20,0,4
Pakistan X 3/2/20,0,4
Pakistan X 3/3/20,0,5
Pakistan X 3/4/20,0,5
Pakistan X 3/5/20,0,5
Panama X 1/22/20,0,0
Panama X 1/23/20,0,0
Panama X 1/24/20,0,0
Panama X 1/25/20,0,0
Panama X 1/26/20,0,0
Panama X 1/27/20,0,0
Panama X 1/28/20,0,0
Panama X 1/29/20,0,0
Panama X 1/30/20,0,0
Panama X 1/31/20,0,0
Panama X 2/1/20,0,0
Panama X 2/2/20,0,0
Panama X 2/3/20,0,0
Panama X 2/4/20,0,0
Panama X 2/5/20,0,0
Panama X 2/6/20,0,0
Panama X 2/7/20,0,0
Panama X 2/8/20,0,0
Panama X 2/9/20,0,0
Panama X 2/10/20,0,0
Panama X 2/11/20,0,0
Panama X 2/12/20,0,0
Panama X 2/13/20,0,0
Panama X 2/14/20,0,0
Panama X 2/15/20,0,0
Panama X 2/16/20,0,0
Panama X 2/17/20,0,0
Panama X 2/18/20,0,0
Panama X 2/19/20,0,0
Panama X 2/20/20,0,0
Panama X 2/21/20,0,0
Panama X 2/22/20,0,0
Panama X 2/23/20,0,0
Panama X 2/24/20,0,0
Panama X 2/25/20,0,0
Panama X 2/26/20,0,0
Panama X 2/27/20,0,0
Panama X 2/28/20,0,0
Panama X 2/29/20,0,0
Panama X 3/1/20,0,0
Panama X 3/2/20,0,0
Panama X 3/3/20,0,0
Panama X 3/4/20,0,0
Panama X 3/5/20,0,0
Paraguay X 1/22/20,0,0
Paraguay X 1/23/20,0,0
Paraguay X 1/24/20,0,0
Paraguay X 1/25/20,0,0
Paraguay X 1/26/20,0,0
Paraguay X 1/27/20,0,0
Paraguay X 1/28/20,0,0
Paraguay X 1/29/20,0,0
Paraguay X 1/30/20,0,0
Paraguay X 1/31/20,0,0
Paraguay X 2/1/20,0,0
Paraguay X 2/2/20,0,0
Paraguay X 2/3/20,0,0
Paraguay X 2/4/20,0,0
Paraguay X 2/5/20,0,0
Paraguay X 2/6/20,0,0
Paraguay X 2/7/20,0,0
Paraguay X 2/8/20,0,0
Paraguay X 2/9/20,0,0
Paraguay X 2/10/20,0,0
Paraguay X 2/11/20,0,0
Paraguay X 2/12/20,0,0
Paraguay X 2/13/20,0,0
Paraguay X 2/14/20,0,0
Paraguay X 2/15/20,0,0
Paraguay X 2/16/20,0,0
Paraguay X 2/17/20,0,0
Paraguay X 2/18/20,0,0
Paraguay X 2/19/20,0,0
Paraguay X 2/20/20,0,0
Paraguay X 2/21/20,0,0
Paraguay X 2/22/20,0,0
Paraguay X 2/23/20,0,0
Paraguay X 2/24/20,0,0
Paraguay X 2/25/20,0,0
Paraguay X 2/26/20,0,0
Paraguay X 2/27/20,0,0
Paraguay X 2/28/20,0,0
Paraguay X 2/29/20,0,0
Paraguay X 3/1/20,0,0
Paraguay X 3/2/20,0,0
Paraguay X 3/3/20,0,0
Paraguay X 3/4/20,0,0
Paraguay X 3/5/20,0,0
Peru X 1/22/20,0,0
Peru X 1/23/20,0,0
Peru X 1/24/20,0,0
Peru X 1/25/20,0,0
Peru X 1/26/20,0,0
Peru X 1/27/20,0,0
Peru X 1/28/20,0,0
Peru X 1/29/20,0,0
Peru X 1/30/20,0,0
Peru X 1/31/20,0,0
Peru X 2/1/20,0,0
Peru X 2/2/20,0,0
Peru X 2/3/20,0,0
Peru X 2/4/20,0,0
Peru X 2/5/20,0,0
Peru X 2/6/20,0,0
Peru X 2/7/20,0,0
Peru X 2/8/20,0,0
Peru X 2/9/20,0,0
Peru X 2/10/20,0,0
Peru X 2/11/20,0,0
Peru X 2/12/20,0,0
Peru X 2/13/20,0,0
Peru X 2/14/20,0,0
Peru X 2/15/20,0,0
Peru X 2/16/20,0,0
Peru X 2/17/20,0,0
Peru X 2/18/20,0,0
Peru X 2/19/20,0,0
Peru X 2/20/20,0,0
Peru X 2/21/20,0,0
Peru X 2/22/20,0,0
Peru X 2/23/20,0,0
Peru X 2/24/20,0,0
Peru X 2/25/20,0,0
Peru X 2/26/20,0,0
Peru X 2/27/20,0,0
Peru X 2/28/20,0,0
Peru X 2/29/20,0,0
Peru X 3/1/20,0,0
Peru X 3/2/20,0,0
Peru X 3/3/20,0,0
Peru X 3/4/20,0,0
Peru X 3/5/20,0,0
Philippines X 1/22/20,0,0
Philippines X 1/23/20,0,0
Philippines X 1/24/20,0,0
Philippines X 1/25/20,0,0
Philippines X 1/26/20,0,0
Philippines X 1/27/20,0,0
Philippines X 1/28/20,0,0
Philippines X 1/29/20,0,0
Philippines X 1/30/20,0,1
Philippines X 1/31/20,0,1
Philippines X 2/1/20,0,1
Philippines X 2/2/20,1,2
Philippines X 2/3/20,1,2
Philippines X 2/4/20,1,2
Philippines X 2/5/20,1,2
Philippines X 2/6/20,1,2
Philippines X 2/7/20,1,3
Philippines X 2/8/20,1,3
Philippines X 2/9/20,1,3
Philippines X 2/10/20,1,3
Philippines X 2/11/20,1,3
Philippines X 2/12/20,1,3
Philippines X 2/13/20,1,3
Philippines X 2/14/20,1,3
Philippines X 2/15/20,1,3
Philippines X 2/16/20,1,3
Philippines X 2/17/20,1,3
Philippines X 2/18/20,1,3
Philippines X 2/19/20,1,3
Philippines X 2/20/20,1,3
Philippines X 2/21/20,1,3
Philippines X 2/22/20,1,3
Philippines X 2/23/20,1,3
Philippines X 2/24/20,1,3
Philippines X 2/25/20,1,3
Philippines X 2/26/20,1,3
Philippines X 2/27/20,1,3
Philippines X 2/28/20,1,3
Philippines X 2/29/20,1,3
Philippines X 3/1/20,1,3
Philippines X 3/2/20,1,3
Philippines X 3/3/20,1,3
Philippines X 3/4/20,1,3
Philippines X 3/5/20,1,3
Poland X 1/22/20,0,0
Poland X 1/23/20,0,0
Poland X 1/24/20,0,0
Poland X 1/25/20,0,0
Poland X 1/26/20,0,0
Poland X 1/27/20,0,0
Poland X 1/28/20,0,0
Poland X 1/29/20,0,0
Poland X 1/30/20,0,0
Poland X 1/31/20,0,0
Poland X 2/1/20,0,0
Poland X 2/2/20,0,0
Poland X 2/3/20,0,0
Poland X 2/4/20,0,0
Poland X 2/5/20,0,0
Poland X 2/6/20,0,0
Poland X 2/7/20,0,0
Poland X 2/8/20,0,0
Poland X 2/9/20,0,0
Poland X 2/10/20,0,0
Poland X 2/11/20,0,0
Poland X 2/12/20,0,0
Poland X 2/13/20,0,0
Poland X 2/14/20,0,0
Poland X 2/15/20,0,0
Poland X 2/16/20,0,0
Poland X 2/17/20,0,0
Poland X 2/18/20,0,0
Poland X 2/19/20,0,0
Poland X 2/20/20,0,0
Poland X 2/21/20,0,0
Poland X 2/22/20,0,0
Poland X 2/23/20,0,0
Poland X 2/24/20,0,0
Poland X 2/25/20,0,0
Poland X 2/26/20,0,0
Poland X 2/27/20,0,0
Poland X 2/28/20,0,0
Poland X 2/29/20,0,0
Poland X 3/1/20,0,0
Poland X 3/2/20,0,0
Poland X 3/3/20,0,0
Poland X 3/4/20,0,1
Poland X 3/5/20,0,1
Portugal X 1/22/20,0,0
Portugal X 1/23/20,0,0
Portugal X 1/24/20,0,0
Portugal X 1/25/20,0,0
Portugal X 1/26/20,0,0
Portugal X 1/27/20,0,0
Portugal X 1/28/20,0,0
Portugal X 1/29/20,0,0
Portugal X 1/30/20,0,0
Portugal X 1/31/20,0,0
Portugal X 2/1/20,0,0
Portugal X 2/2/20,0,0
Portugal X 2/3/20,0,0
Portugal X 2/4/20,0,0
Portugal X 2/5/20,0,0
Portugal X 2/6/20,0,0
Portugal X 2/7/20,0,0
Portugal X 2/8/20,0,0
Portugal X 2/9/20,0,0
Portugal X 2/10/20,0,0
Portugal X 2/11/20,0,0
Portugal X 2/12/20,0,0
Portugal X 2/13/20,0,0
Portugal X 2/14/20,0,0
Portugal X 2/15/20,0,0
Portugal X 2/16/20,0,0
Portugal X 2/17/20,0,0
Portugal X 2/18/20,0,0
Portugal X 2/19/20,0,0
Portugal X 2/20/20,0,0
Portugal X 2/21/20,0,0
Portugal X 2/22/20,0,0
Portugal X 2/23/20,0,0
Portugal X 2/24/20,0,0
Portugal X 2/25/20,0,0
Portugal X 2/26/20,0,0
Portugal X 2/27/20,0,0
Portugal X 2/28/20,0,0
Portugal X 2/29/20,0,0
Portugal X 3/1/20,0,0
Portugal X 3/2/20,0,2
Portugal X 3/3/20,0,2
Portugal X 3/4/20,0,5
Portugal X 3/5/20,0,8
Qatar X 1/22/20,0,0
Qatar X 1/23/20,0,0
Qatar X 1/24/20,0,0
Qatar X 1/25/20,0,0
Qatar X 1/26/20,0,0
Qatar X 1/27/20,0,0
Qatar X 1/28/20,0,0
Qatar X 1/29/20,0,0
Qatar X 1/30/20,0,0
Qatar X 1/31/20,0,0
Qatar X 2/1/20,0,0
Qatar X 2/2/20,0,0
Qatar X 2/3/20,0,0
Qatar X 2/4/20,0,0
Qatar X 2/5/20,0,0
Qatar X 2/6/20,0,0
Qatar X 2/7/20,0,0
Qatar X 2/8/20,0,0
Qatar X 2/9/20,0,0
Qatar X 2/10/20,0,0
Qatar X 2/11/20,0,0
Qatar X 2/12/20,0,0
Qatar X 2/13/20,0,0
Qatar X 2/14/20,0,0
Qatar X 2/15/20,0,0
Qatar X 2/16/20,0,0
Qatar X 2/17/20,0,0
Qatar X 2/18/20,0,0
Qatar X 2/19/20,0,0
Qatar X 2/20/20,0,0
Qatar X 2/21/20,0,0
Qatar X 2/22/20,0,0
Qatar X 2/23/20,0,0
Qatar X 2/24/20,0,0
Qatar X 2/25/20,0,0
Qatar X 2/26/20,0,0
Qatar X 2/27/20,0,0
Qatar X 2/28/20,0,0
Qatar X 2/29/20,0,1
Qatar X 3/1/20,0,3
Qatar X 3/2/20,0,3
Qatar X 3/3/20,0,7
Qatar X 3/4/20,0,8
Qatar X 3/5/20,0,8
Reunion X 1/22/20,0,0
Reunion X 1/23/20,0,0
Reunion X 1/24/20,0,0
Reunion X 1/25/20,0,0
Reunion X 1/26/20,0,0
Reunion X 1/27/20,0,0
Reunion X 1/28/20,0,0
Reunion X 1/29/20,0,0
Reunion X 1/30/20,0,0
Reunion X 1/31/20,0,0
Reunion X 2/1/20,0,0
Reunion X 2/2/20,0,0
Reunion X 2/3/20,0,0
Reunion X 2/4/20,0,0
Reunion X 2/5/20,0,0
Reunion X 2/6/20,0,0
Reunion X 2/7/20,0,0
Reunion X 2/8/20,0,0
Reunion X 2/9/20,0,0
Reunion X 2/10/20,0,0
Reunion X 2/11/20,0,0
Reunion X 2/12/20,0,0
Reunion X 2/13/20,0,0
Reunion X 2/14/20,0,0
Reunion X 2/15/20,0,0
Reunion X 2/16/20,0,0
Reunion X 2/17/20,0,0
Reunion X 2/18/20,0,0
Reunion X 2/19/20,0,0
Reunion X 2/20/20,0,0
Reunion X 2/21/20,0,0
Reunion X 2/22/20,0,0
Reunion X 2/23/20,0,0
Reunion X 2/24/20,0,0
Reunion X 2/25/20,0,0
Reunion X 2/26/20,0,0
Reunion X 2/27/20,0,0
Reunion X 2/28/20,0,0
Reunion X 2/29/20,0,0
Reunion X 3/1/20,0,0
Reunion X 3/2/20,0,0
Reunion X 3/3/20,0,0
Reunion X 3/4/20,0,0
Reunion X 3/5/20,0,0
Romania X 1/22/20,0,0
Romania X 1/23/20,0,0
Romania X 1/24/20,0,0
Romania X 1/25/20,0,0
Romania X 1/26/20,0,0
Romania X 1/27/20,0,0
Romania X 1/28/20,0,0
Romania X 1/29/20,0,0
Romania X 1/30/20,0,0
Romania X 1/31/20,0,0
Romania X 2/1/20,0,0
Romania X 2/2/20,0,0
Romania X 2/3/20,0,0
Romania X 2/4/20,0,0
Romania X 2/5/20,0,0
Romania X 2/6/20,0,0
Romania X 2/7/20,0,0
Romania X 2/8/20,0,0
Romania X 2/9/20,0,0
Romania X 2/10/20,0,0
Romania X 2/11/20,0,0
Romania X 2/12/20,0,0
Romania X 2/13/20,0,0
Romania X 2/14/20,0,0
Romania X 2/15/20,0,0
Romania X 2/16/20,0,0
Romania X 2/17/20,0,0
Romania X 2/18/20,0,0
Romania X 2/19/20,0,0
Romania X 2/20/20,0,0
Romania X 2/21/20,0,0
Romania X 2/22/20,0,0
Romania X 2/23/20,0,0
Romania X 2/24/20,0,0
Romania X 2/25/20,0,0
Romania X 2/26/20,0,1
Romania X 2/27/20,0,1
Romania X 2/28/20,0,3
Romania X 2/29/20,0,3
Romania X 3/1/20,0,3
Romania X 3/2/20,0,3
Romania X 3/3/20,0,3
Romania X 3/4/20,0,4
Romania X 3/5/20,0,6
Russia X 1/22/20,0,0
Russia X 1/23/20,0,0
Russia X 1/24/20,0,0
Russia X 1/25/20,0,0
Russia X 1/26/20,0,0
Russia X 1/27/20,0,0
Russia X 1/28/20,0,0
Russia X 1/29/20,0,0
Russia X 1/30/20,0,0
Russia X 1/31/20,0,2
Russia X 2/1/20,0,2
Russia X 2/2/20,0,2
Russia X 2/3/20,0,2
Russia X 2/4/20,0,2
Russia X 2/5/20,0,2
Russia X 2/6/20,0,2
Russia X 2/7/20,0,2
Russia X 2/8/20,0,2
Russia X 2/9/20,0,2
Russia X 2/10/20,0,2
Russia X 2/11/20,0,2
Russia X 2/12/20,0,2
Russia X 2/13/20,0,2
Russia X 2/14/20,0,2
Russia X 2/15/20,0,2
Russia X 2/16/20,0,2
Russia X 2/17/20,0,2
Russia X 2/18/20,0,2
Russia X 2/19/20,0,2
Russia X 2/20/20,0,2
Russia X 2/21/20,0,2
Russia X 2/22/20,0,2
Russia X 2/23/20,0,2
Russia X 2/24/20,0,2
Russia X 2/25/20,0,2
Russia X 2/26/20,0,2
Russia X 2/27/20,0,2
Russia X 2/28/20,0,2
Russia X 2/29/20,0,2
Russia X 3/1/20,0,2
Russia X 3/2/20,0,3
Russia X 3/3/20,0,3
Russia X 3/4/20,0,3
Russia X 3/5/20,0,4
San Marino X 1/22/20,0,0
San Marino X 1/23/20,0,0
San Marino X 1/24/20,0,0
San Marino X 1/25/20,0,0
San Marino X 1/26/20,0,0
San Marino X 1/27/20,0,0
San Marino X 1/28/20,0,0
San Marino X 1/29/20,0,0
San Marino X 1/30/20,0,0
San Marino X 1/31/20,0,0
San Marino X 2/1/20,0,0
San Marino X 2/2/20,0,0
San Marino X 2/3/20,0,0
San Marino X 2/4/20,0,0
San Marino X 2/5/20,0,0
San Marino X 2/6/20,0,0
San Marino X 2/7/20,0,0
San Marino X 2/8/20,0,0
San Marino X 2/9/20,0,0
San Marino X 2/10/20,0,0
San Marino X 2/11/20,0,0
San Marino X 2/12/20,0,0
San Marino X 2/13/20,0,0
San Marino X 2/14/20,0,0
San Marino X 2/15/20,0,0
San Marino X 2/16/20,0,0
San Marino X 2/17/20,0,0
San Marino X 2/18/20,0,0
San Marino X 2/19/20,0,0
San Marino X 2/20/20,0,0
San Marino X 2/21/20,0,0
San Marino X 2/22/20,0,0
San Marino X 2/23/20,0,0
San Marino X 2/24/20,0,0
San Marino X 2/25/20,0,0
San Marino X 2/26/20,0,0
San Marino X 2/27/20,0,1
San Marino X 2/28/20,0,1
San Marino X 2/29/20,0,1
San Marino X 3/1/20,0,1
San Marino X 3/2/20,0,8
San Marino X 3/3/20,1,10
San Marino X 3/4/20,1,16
San Marino X 3/5/20,1,21
Saudi Arabia X 1/22/20,0,0
Saudi Arabia X 1/23/20,0,0
Saudi Arabia X 1/24/20,0,0
Saudi Arabia X 1/25/20,0,0
Saudi Arabia X 1/26/20,0,0
Saudi Arabia X 1/27/20,0,0
Saudi Arabia X 1/28/20,0,0
Saudi Arabia X 1/29/20,0,0
Saudi Arabia X 1/30/20,0,0
Saudi Arabia X 1/31/20,0,0
Saudi Arabia X 2/1/20,0,0
Saudi Arabia X 2/2/20,0,0
Saudi Arabia X 2/3/20,0,0
Saudi Arabia X 2/4/20,0,0
Saudi Arabia X 2/5/20,0,0
Saudi Arabia X 2/6/20,0,0
Saudi Arabia X 2/7/20,0,0
Saudi Arabia X 2/8/20,0,0
Saudi Arabia X 2/9/20,0,0
Saudi Arabia X 2/10/20,0,0
Saudi Arabia X 2/11/20,0,0
Saudi Arabia X 2/12/20,0,0
Saudi Arabia X 2/13/20,0,0
Saudi Arabia X 2/14/20,0,0
Saudi Arabia X 2/15/20,0,0
Saudi Arabia X 2/16/20,0,0
Saudi Arabia X 2/17/20,0,0
Saudi Arabia X 2/18/20,0,0
Saudi Arabia X 2/19/20,0,0
Saudi Arabia X 2/20/20,0,0
Saudi Arabia X 2/21/20,0,0
Saudi Arabia X 2/22/20,0,0
Saudi Arabia X 2/23/20,0,0
Saudi Arabia X 2/24/20,0,0
Saudi Arabia X 2/25/20,0,0
Saudi Arabia X 2/26/20,0,0
Saudi Arabia X 2/27/20,0,0
Saudi Arabia X 2/28/20,0,0
Saudi Arabia X 2/29/20,0,0
Saudi Arabia X 3/1/20,0,0
Saudi Arabia X 3/2/20,0,1
Saudi Arabia X 3/3/20,0,1
Saudi Arabia X 3/4/20,0,1
Saudi Arabia X 3/5/20,0,5
Senegal X 1/22/20,0,0
Senegal X 1/23/20,0,0
Senegal X 1/24/20,0,0
Senegal X 1/25/20,0,0
Senegal X 1/26/20,0,0
Senegal X 1/27/20,0,0
Senegal X 1/28/20,0,0
Senegal X 1/29/20,0,0
Senegal X 1/30/20,0,0
Senegal X 1/31/20,0,0
Senegal X 2/1/20,0,0
Senegal X 2/2/20,0,0
Senegal X 2/3/20,0,0
Senegal X 2/4/20,0,0
Senegal X 2/5/20,0,0
Senegal X 2/6/20,0,0
Senegal X 2/7/20,0,0
Senegal X 2/8/20,0,0
Senegal X 2/9/20,0,0
Senegal X 2/10/20,0,0
Senegal X 2/11/20,0,0
Senegal X 2/12/20,0,0
Senegal X 2/13/20,0,0
Senegal X 2/14/20,0,0
Senegal X 2/15/20,0,0
Senegal X 2/16/20,0,0
Senegal X 2/17/20,0,0
Senegal X 2/18/20,0,0
Senegal X 2/19/20,0,0
Senegal X 2/20/20,0,0
Senegal X 2/21/20,0,0
Senegal X 2/22/20,0,0
Senegal X 2/23/20,0,0
Senegal X 2/24/20,0,0
Senegal X 2/25/20,0,0
Senegal X 2/26/20,0,0
Senegal X 2/27/20,0,0
Senegal X 2/28/20,0,0
Senegal X 2/29/20,0,0
Senegal X 3/1/20,0,0
Senegal X 3/2/20,0,1
Senegal X 3/3/20,0,2
Senegal X 3/4/20,0,4
Senegal X 3/5/20,0,4
Serbia X 1/22/20,0,0
Serbia X 1/23/20,0,0
Serbia X 1/24/20,0,0
Serbia X 1/25/20,0,0
Serbia X 1/26/20,0,0
Serbia X 1/27/20,0,0
Serbia X 1/28/20,0,0
Serbia X 1/29/20,0,0
Serbia X 1/30/20,0,0
Serbia X 1/31/20,0,0
Serbia X 2/1/20,0,0
Serbia X 2/2/20,0,0
Serbia X 2/3/20,0,0
Serbia X 2/4/20,0,0
Serbia X 2/5/20,0,0
Serbia X 2/6/20,0,0
Serbia X 2/7/20,0,0
Serbia X 2/8/20,0,0
Serbia X 2/9/20,0,0
Serbia X 2/10/20,0,0
Serbia X 2/11/20,0,0
Serbia X 2/12/20,0,0
Serbia X 2/13/20,0,0
Serbia X 2/14/20,0,0
Serbia X 2/15/20,0,0
Serbia X 2/16/20,0,0
Serbia X 2/17/20,0,0
Serbia X 2/18/20,0,0
Serbia X 2/19/20,0,0
Serbia X 2/20/20,0,0
Serbia X 2/21/20,0,0
Serbia X 2/22/20,0,0
Serbia X 2/23/20,0,0
Serbia X 2/24/20,0,0
Serbia X 2/25/20,0,0
Serbia X 2/26/20,0,0
Serbia X 2/27/20,0,0
Serbia X 2/28/20,0,0
Serbia X 2/29/20,0,0
Serbia X 3/1/20,0,0
Serbia X 3/2/20,0,0
Serbia X 3/3/20,0,0
Serbia X 3/4/20,0,0
Serbia X 3/5/20,0,0
Singapore X 1/22/20,0,0
Singapore X 1/23/20,0,1
Singapore X 1/24/20,0,3
Singapore X 1/25/20,0,3
Singapore X 1/26/20,0,4
Singapore X 1/27/20,0,5
Singapore X 1/28/20,0,7
Singapore X 1/29/20,0,7
Singapore X 1/30/20,0,10
Singapore X 1/31/20,0,13
Singapore X 2/1/20,0,16
Singapore X 2/2/20,0,18
Singapore X 2/3/20,0,18
Singapore X 2/4/20,0,24
Singapore X 2/5/20,0,28
Singapore X 2/6/20,0,28
Singapore X 2/7/20,0,30
Singapore X 2/8/20,0,33
Singapore X 2/9/20,0,40
Singapore X 2/10/20,0,45
Singapore X 2/11/20,0,47
Singapore X 2/12/20,0,50
Singapore X 2/13/20,0,58
Singapore X 2/14/20,0,67
